# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	783679	784617	-							CSW64_RS03840	939		old_locus_tag=CSW64_03840
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	783679	784617	-	WP_245863825.1	WP_245863825.1		helix-turn-helix domain-containing protein			CSW64_RS03840	939	312	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	784820	787084	-					ptsP		CSW64_RS03845	2265		old_locus_tag=CSW64_03845
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	784820	787084	-	WP_099620863.1	WP_099620863.1		phosphoenolpyruvate--protein phosphotransferase	ptsP		CSW64_RS03845	2265	754	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	787173	788420	-							CSW64_RS03850	1248		old_locus_tag=CSW64_03850
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	787173	788420	-	WP_099620864.1	WP_099620864.1		aspartate kinase			CSW64_RS03850	1248	415	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	788598	789365	+					ubiG		CSW64_RS03855	768		old_locus_tag=CSW64_03855
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	788598	789365	+	WP_099620865.1	WP_099620865.1		bifunctional 2-polyprenyl-6-hydroxyphenol methylase/3-demethylubiquinol 3-O-methyltransferase UbiG	ubiG		CSW64_RS03855	768	255	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	789362	789880	+							CSW64_RS03860	519		old_locus_tag=CSW64_03860
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	789362	789880	+	WP_172448448.1	WP_172448448.1		GNAT family N-acetyltransferase			CSW64_RS03860	519	172	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	789877	790176	-							CSW64_RS03865	300		old_locus_tag=CSW64_03865
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	789877	790176	-	WP_099620867.1	WP_099620867.1		AzlD family protein			CSW64_RS03865	300	99	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	790173	790931	-							CSW64_RS03870	759		old_locus_tag=CSW64_03870
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	790173	790931	-	WP_099620868.1	WP_099620868.1		AzlC family ABC transporter permease			CSW64_RS03870	759	252	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	791043	791501	+							CSW64_RS03875	459		old_locus_tag=CSW64_03875
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	791043	791501	+	WP_099620869.1	WP_099620869.1		Lrp/AsnC family transcriptional regulator			CSW64_RS03875	459	152	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	791483	792175	-							CSW64_RS03880	693		old_locus_tag=CSW64_03880
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	791483	792175	-	WP_099620870.1	WP_099620870.1		phytanoyl-CoA dioxygenase family protein			CSW64_RS03880	693	230	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	792264	792851	-							CSW64_RS03885	588		old_locus_tag=CSW64_03885
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	792264	792851	-	WP_099620871.1	WP_099620871.1		SMI1/KNR4 family protein			CSW64_RS03885	588	195	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	792892	793728	-							CSW64_RS03890	837		old_locus_tag=CSW64_03890
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	792892	793728	-	WP_099620872.1	WP_099620872.1		isocitrate lyase/phosphoenolpyruvate mutase family protein			CSW64_RS03890	837	278	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	793923	794357	-							CSW64_RS03895	435		old_locus_tag=CSW64_03895
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	793923	794357	-	WP_099620873.1	WP_099620873.1		DUF1178 family protein			CSW64_RS03895	435	144	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	794358	795179	-							CSW64_RS03900	822		old_locus_tag=CSW64_03900
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	794358	795179	-	WP_099620874.1	WP_099620874.1		carbon-nitrogen hydrolase family protein			CSW64_RS03900	822	273	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	795176	795430	-					grxC		CSW64_RS03905	255		old_locus_tag=CSW64_03905
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	795176	795430	-	WP_099620875.1	WP_099620875.1		glutaredoxin 3	grxC		CSW64_RS03905	255	84	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	795460	796200	-							CSW64_RS03910	741		old_locus_tag=CSW64_03910
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	795460	796200	-	WP_245863826.1	WP_245863826.1		ComF family protein			CSW64_RS03910	741	246	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	796232	797152	+							CSW64_RS03915	921		old_locus_tag=CSW64_03915
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	796232	797152	+	WP_099620876.1	WP_099620876.1		methyltransferase domain-containing protein			CSW64_RS03915	921	306	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	797149	797316	-							CSW64_RS03920	168		old_locus_tag=CSW64_03920
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	797149	797316	-	WP_099624103.1	WP_099624103.1		Flp family type IVb pilin			CSW64_RS03920	168	55	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	797313	797738	-					mutT		CSW64_RS03925	426		old_locus_tag=CSW64_03925
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	797313	797738	-	WP_099620877.1	WP_099620877.1		8-oxo-dGTP diphosphatase MutT	mutT		CSW64_RS03925	426	141	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	797837	798433	+							CSW64_RS03930	597		old_locus_tag=CSW64_03930
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	797837	798433	+	WP_099620878.1	WP_099620878.1		hypothetical protein			CSW64_RS03930	597	198	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	798489	799067	-							CSW64_RS03935	579		old_locus_tag=CSW64_03935
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	798489	799067	-	WP_099620879.1	WP_099620879.1		sel1 repeat family protein			CSW64_RS03935	579	192	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	799100	800491	-					argJ		CSW64_RS03940	1392		old_locus_tag=CSW64_03940
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	799100	800491	-	WP_172448656.1	WP_172448656.1		bifunctional glutamate N-acetyltransferase/amino-acid acetyltransferase ArgJ	argJ		CSW64_RS03940	1392	463	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	800591	801571	-							CSW64_RS03945	981		old_locus_tag=CSW64_03945
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	800591	801571	-	WP_099620880.1	WP_099620880.1		peptidyl-prolyl cis-trans isomerase			CSW64_RS03945	981	326	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	801674	802465	+							CSW64_RS03950	792		old_locus_tag=CSW64_03950
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	801674	802465	+	WP_099620881.1	WP_099620881.1		TIGR00730 family Rossman fold protein			CSW64_RS03950	792	263	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	802763	805534	+					secA		CSW64_RS03955	2772		old_locus_tag=CSW64_03955
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	802763	805534	+	WP_099620882.1	WP_099620882.1		preprotein translocase subunit SecA	secA		CSW64_RS03955	2772	923	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	805727	807310	-							CSW64_RS03960	1584		old_locus_tag=CSW64_03960
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	805727	807310	-	WP_150131322.1	WP_150131322.1		hypothetical protein			CSW64_RS03960	1584	527	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	807307	808713	-							CSW64_RS03965	1407		old_locus_tag=CSW64_03965
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	807307	808713	-	WP_099620884.1	WP_099620884.1		DUF4139 domain-containing protein			CSW64_RS03965	1407	468	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	808824	810218	-							CSW64_RS03970	1395		old_locus_tag=CSW64_03970
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	808824	810218	-	WP_099620885.1	WP_099620885.1		carotenoid oxygenase family protein			CSW64_RS03970	1395	464	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	810468	811532	-							CSW64_RS03975	1065		old_locus_tag=CSW64_03975
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	810468	811532	-	WP_099620886.1	WP_099620886.1		DUF2855 family protein			CSW64_RS03975	1065	354	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	811611	812213	+							CSW64_RS03980	603		old_locus_tag=CSW64_03980
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	811611	812213	+	WP_099620887.1	WP_099620887.1		TetR/AcrR family transcriptional regulator			CSW64_RS03980	603	200	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	812382	813533	+							CSW64_RS03985	1152		old_locus_tag=CSW64_03985
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	812382	813533	+	WP_099620888.1	WP_099620888.1		epoxide hydrolase			CSW64_RS03985	1152	383	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	813655	814929	-							CSW64_RS03990	1275		old_locus_tag=CSW64_03990
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	813655	814929	-	WP_099620889.1	WP_099620889.1		MHS family MFS transporter			CSW64_RS03990	1275	424	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	815086	815829	+							CSW64_RS03995	744		old_locus_tag=CSW64_03995
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	815086	815829	+	WP_099620890.1	WP_099620890.1		2OG-Fe(II) oxygenase			CSW64_RS03995	744	247	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	815902	816372	+							CSW64_RS04000	471		old_locus_tag=CSW64_04000
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	815902	816372	+	WP_099620891.1	WP_099620891.1		hypothetical protein			CSW64_RS04000	471	156	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	816426	817433	+							CSW64_RS04005	1008		old_locus_tag=CSW64_04005
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	816426	817433	+	WP_099620892.1	WP_099620892.1		low specificity L-threonine aldolase			CSW64_RS04005	1008	335	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	817506	818660	+							CSW64_RS04010	1155		old_locus_tag=CSW64_04010
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	817506	818660	+	WP_099620893.1	WP_099620893.1		acyl-CoA/acyl-ACP dehydrogenase			CSW64_RS04010	1155	384	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	818850	819380	+							CSW64_RS04015	531		old_locus_tag=CSW64_04015
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	818850	819380	+	WP_099620894.1	WP_099620894.1		YkgJ family cysteine cluster protein			CSW64_RS04015	531	176	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	819425	821191	+							CSW64_RS04020	1767		old_locus_tag=CSW64_04020
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	819425	821191	+	WP_099620895.1	WP_099620895.1		gamma-glutamyltransferase family protein			CSW64_RS04020	1767	588	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	821260	823290	+							CSW64_RS04025	2031		old_locus_tag=CSW64_04025
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	821260	823290	+	WP_099620896.1	WP_099620896.1		S9 family peptidase			CSW64_RS04025	2031	676	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	823330	823728	+							CSW64_RS04030	399		old_locus_tag=CSW64_04030
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	823330	823728	+	WP_099620897.1	WP_099620897.1		VOC family protein			CSW64_RS04030	399	132	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	823770	824417	+							CSW64_RS04035	648		old_locus_tag=CSW64_04035
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	823770	824417	+	WP_099620898.1	WP_099620898.1		hypothetical protein			CSW64_RS04035	648	215	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	824414	824992	+							CSW64_RS04040	579		old_locus_tag=CSW64_04040
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	824414	824992	+	WP_216361228.1	WP_216361228.1		cysteine hydrolase			CSW64_RS04040	579	192	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	824992	825573	+							CSW64_RS04045	582		old_locus_tag=CSW64_04045
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	824992	825573	+	WP_099620899.1	WP_099620899.1		hypothetical protein			CSW64_RS04045	582	193	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	825570	825902	+							CSW64_RS04050	333		old_locus_tag=CSW64_04050
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	825570	825902	+	WP_099620900.1	WP_099620900.1		YnfA family protein			CSW64_RS04050	333	110	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	825910	826248	+							CSW64_RS04055	339		old_locus_tag=CSW64_04055
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	825910	826248	+	WP_099620901.1	WP_099620901.1		MmcQ/YjbR family DNA-binding protein			CSW64_RS04055	339	112	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	826453	827100	+							CSW64_RS04060	648		old_locus_tag=CSW64_04060
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	826453	827100	+	WP_099620902.1	WP_099620902.1		Pr6Pr family membrane protein			CSW64_RS04060	648	215	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	827131	828660	+							CSW64_RS04065	1530		old_locus_tag=CSW64_04065
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	827131	828660	+	WP_099620903.1	WP_099620903.1		UbiD family decarboxylase			CSW64_RS04065	1530	509	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	828665	829702	+							CSW64_RS04070	1038		old_locus_tag=CSW64_04070
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	828665	829702	+	WP_099620904.1	WP_099620904.1		DUF1963 domain-containing protein			CSW64_RS04070	1038	345	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	829797	830897	+							CSW64_RS04075	1101		old_locus_tag=CSW64_04075
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	829797	830897	+	WP_099620905.1	WP_099620905.1		serine hydrolase			CSW64_RS04075	1101	366	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	830984	831622	+							CSW64_RS04080	639		old_locus_tag=CSW64_04080
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	830984	831622	+	WP_245863827.1	WP_245863827.1		hypothetical protein			CSW64_RS04080	639	212	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	831627	832262	+							CSW64_RS04085	636		old_locus_tag=CSW64_04085
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	831627	832262	+	WP_099620906.1	WP_099620906.1		hypothetical protein			CSW64_RS04085	636	211	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	832308	834143	+							CSW64_RS04090	1836		old_locus_tag=CSW64_04090
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	832308	834143	+	WP_099620907.1	WP_099620907.1		M14 family metallopeptidase			CSW64_RS04090	1836	611	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	834231	836612	+							CSW64_RS04095	2382		old_locus_tag=CSW64_04095
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	834231	836612	+	WP_099620908.1	WP_099620908.1		methyl-accepting chemotaxis protein			CSW64_RS04095	2382	793	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	836692	837093	+							CSW64_RS04100	402		old_locus_tag=CSW64_04100
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	836692	837093	+	WP_099620909.1	WP_099620909.1		MAPEG family protein			CSW64_RS04100	402	133	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	837137	838468	+							CSW64_RS04105	1332		old_locus_tag=CSW64_04105
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	837137	838468	+	WP_099620910.1	WP_099620910.1		TldD/PmbA family protein			CSW64_RS04105	1332	443	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	838465	839250	+							CSW64_RS04110	786		old_locus_tag=CSW64_04110
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	838465	839250	+	WP_099620911.1	WP_099620911.1		3'(2'),5'-bisphosphate nucleotidase CysQ			CSW64_RS04110	786	261	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	839277	839513	+							CSW64_RS04115	237		old_locus_tag=CSW64_04115
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	839277	839513	+	WP_099620912.1	WP_099620912.1		DUF4170 domain-containing protein			CSW64_RS04115	237	78	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	839787	840452	-							CSW64_RS04120	666		old_locus_tag=CSW64_04120
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	839787	840452	-	WP_099624106.1	WP_099624106.1		tyrosine-protein phosphatase			CSW64_RS04120	666	221	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	840529	842307	+							CSW64_RS04125	1779		old_locus_tag=CSW64_04125
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	840529	842307	+	WP_099620913.1	WP_099620913.1		ABC transporter ATP-binding protein/permease			CSW64_RS04125	1779	592	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	842308	843030	+							CSW64_RS04130	723		old_locus_tag=CSW64_04130
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	842308	843030	+	WP_172448450.1	WP_172448450.1		lysophospholipid acyltransferase family protein			CSW64_RS04130	723	240	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	843042	844019	+							CSW64_RS04135	978		old_locus_tag=CSW64_04135
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	843042	844019	+	WP_099620914.1	WP_099620914.1		cation diffusion facilitator family transporter			CSW64_RS04135	978	325	
