# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1083382	1084767	-							C1707_RS05185	1386		old_locus_tag=C1707_05175
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1083382	1084767	-	WP_101713607.1	WP_101713607.1		serine hydrolase			C1707_RS05185	1386	461	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1084830	1085288	-							C1707_RS05190	459		old_locus_tag=C1707_05180
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1084830	1085288	-	WP_101713608.1	WP_101713608.1		MaoC family dehydratase			C1707_RS05190	459	152	
gene	tRNA	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1085350	1085426	-							C1707_RS05195	77		old_locus_tag=C1707_05185
tRNA		GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1085350	1085426	-				tRNA-Met			C1707_RS05195	77		anticodon=CAT
gene	rRNA	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1085495	1085609	-					rrf		C1707_RS05200	115		old_locus_tag=C1707_05190
rRNA		GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1085495	1085609	-				5S ribosomal RNA	rrf		C1707_RS05200	115		
gene	rRNA	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1085717	1088502	-							C1707_RS05205	2786		old_locus_tag=C1707_05195
rRNA		GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1085717	1088502	-				23S ribosomal RNA			C1707_RS05205	2786		
gene	tRNA	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1088737	1088812	-							C1707_RS05210	76		old_locus_tag=C1707_05200
tRNA		GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1088737	1088812	-				tRNA-Ala			C1707_RS05210	76		anticodon=TGC
gene	tRNA	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1088877	1088953	-							C1707_RS05215	77		old_locus_tag=C1707_05205
tRNA		GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1088877	1088953	-				tRNA-Ile			C1707_RS05215	77		anticodon=GAT
gene	rRNA	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1089135	1090616	-							C1707_RS05220	1482		old_locus_tag=C1707_05210
rRNA		GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1089135	1090616	-				16S ribosomal RNA			C1707_RS05220	1482		
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1091599	1092021	+							C1707_RS05230	423		old_locus_tag=C1707_05220
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1091599	1092021	+	WP_101715285.1	WP_101715285.1		Hsp20 family protein			C1707_RS05230	423	140	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1092101	1092367	+							C1707_RS05235	267		old_locus_tag=C1707_05225
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1092101	1092367	+	WP_101715284.1	WP_101715284.1		DUF1150 family protein			C1707_RS05235	267	88	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1092462	1093253	-							C1707_RS05240	792		old_locus_tag=C1707_05230
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1092462	1093253	-	WP_101715283.1	WP_101715283.1		SapC family protein			C1707_RS05240	792	263	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1093420	1095459	-							C1707_RS05245	2040		old_locus_tag=C1707_05235
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1093420	1095459	-	WP_101715287.1	WP_101715287.1		TonB-dependent receptor			C1707_RS05245	2040	679	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1095608	1096426	+							C1707_RS05250	819		old_locus_tag=C1707_05240
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1095608	1096426	+	WP_101715282.1	WP_101715282.1		phosphatase PAP2 family protein			C1707_RS05250	819	272	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1096521	1096964	+							C1707_RS05255	444		old_locus_tag=C1707_05245
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1096521	1096964	+	WP_101715281.1	WP_101715281.1		hypothetical protein			C1707_RS05255	444	147	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1096978	1097370	+							C1707_RS05260	393		old_locus_tag=C1707_05250
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1096978	1097370	+	WP_101715280.1	WP_101715280.1		hypothetical protein			C1707_RS05260	393	130	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1097403	1098071	-							C1707_RS05265	669		old_locus_tag=C1707_05255
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1097403	1098071	-	WP_101715279.1	WP_101715279.1		hypothetical protein			C1707_RS05265	669	222	
gene	pseudogene	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1098199	1099424	-							C1707_RS05270	1226		pseudo;old_locus_tag=C1707_05260
CDS	without_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1098199	1099424	-				argininosuccinate synthase			C1707_RS05270	1226		pseudo
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1099517	1099879	-							C1707_RS05275	363		old_locus_tag=C1707_05265
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1099517	1099879	-	WP_101715277.1	WP_101715277.1		hypothetical protein			C1707_RS05275	363	120	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1099880	1101874	-							C1707_RS05280	1995		old_locus_tag=C1707_05270
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1099880	1101874	-	WP_101715276.1	WP_101715276.1		potassium transporter Kup			C1707_RS05280	1995	664	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1102050	1102499	+							C1707_RS05285	450		old_locus_tag=C1707_05275
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1102050	1102499	+	WP_101715275.1	WP_101715275.1		Rrf2 family transcriptional regulator			C1707_RS05285	450	149	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1102660	1103268	+							C1707_RS05290	609		old_locus_tag=C1707_05280
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1102660	1103268	+	WP_101715274.1	WP_101715274.1		flavodoxin family protein			C1707_RS05290	609	202	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1103443	1104243	+							C1707_RS05295	801		old_locus_tag=C1707_05285
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1103443	1104243	+	WP_101715286.1	WP_101715286.1		SDR family oxidoreductase			C1707_RS05295	801	266	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1104370	1105068	-							C1707_RS05300	699		old_locus_tag=C1707_05290
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1104370	1105068	-	WP_101715273.1	WP_101715273.1		MarC family protein			C1707_RS05300	699	232	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1105157	1105846	+					pyrF		C1707_RS05305	690		old_locus_tag=C1707_05295
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1105157	1105846	+	WP_101715272.1	WP_101715272.1		orotidine-5'-phosphate decarboxylase	pyrF		C1707_RS05305	690	229	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1106016	1107140	-					ald		C1707_RS05310	1125		old_locus_tag=C1707_05300
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1106016	1107140	-	WP_101715271.1	WP_101715271.1		alanine dehydrogenase	ald		C1707_RS05310	1125	374	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1107261	1107734	+							C1707_RS05315	474		old_locus_tag=C1707_05305
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1107261	1107734	+	WP_101715270.1	WP_101715270.1		Lrp/AsnC family transcriptional regulator			C1707_RS05315	474	157	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1107816	1108655	+							C1707_RS05320	840		old_locus_tag=C1707_05310
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1107816	1108655	+	WP_101715269.1	WP_101715269.1		carbonic anhydrase			C1707_RS05320	840	279	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1108751	1113781	+							C1707_RS05325	5031		old_locus_tag=C1707_05315
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1108751	1113781	+	WP_101715268.1	WP_101715268.1		alpha-2-macroglobulin family protein			C1707_RS05325	5031	1676	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1113909	1115969	+					pbpC		C1707_RS05330	2061		old_locus_tag=C1707_05320
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1113909	1115969	+	WP_240633947.1	WP_240633947.1		penicillin-binding protein 1C	pbpC		C1707_RS05330	2061	686	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1116015	1116146	-							C1707_RS26600	132		
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1116015	1116146	-	WP_240633948.1	WP_240633948.1		hypothetical protein			C1707_RS26600	132	43	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1116143	1116763	-							C1707_RS05335	621		old_locus_tag=C1707_05325
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1116143	1116763	-	WP_101715266.1	WP_101715266.1		DedA family protein			C1707_RS05335	621	206	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1116859	1117500	-							C1707_RS05340	642		old_locus_tag=C1707_05330
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1116859	1117500	-	WP_101715265.1	WP_101715265.1		carbonic anhydrase			C1707_RS05340	642	213	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1117493	1118137	-					maiA		C1707_RS05345	645		old_locus_tag=C1707_05335
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1117493	1118137	-	WP_101715264.1	WP_101715264.1		maleylacetoacetate isomerase	maiA		C1707_RS05345	645	214	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1118153	1118833	-							C1707_RS05350	681		old_locus_tag=C1707_05340
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1118153	1118833	-	WP_101715263.1	WP_101715263.1		fumarylacetoacetate hydrolase family protein			C1707_RS05350	681	226	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1119003	1119881	+							C1707_RS05355	879		old_locus_tag=C1707_05345
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1119003	1119881	+	WP_101715262.1	WP_101715262.1		ABC transporter ATP-binding protein			C1707_RS05355	879	292	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1119895	1123497	+							C1707_RS05360	3603		old_locus_tag=C1707_05350
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1119895	1123497	+	WP_101715261.1	WP_101715261.1		aminopeptidase			C1707_RS05360	3603	1200	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1123752	1124348	-							C1707_RS05365	597		old_locus_tag=C1707_05355
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1123752	1124348	-	WP_101715260.1	WP_101715260.1		DUF4142 domain-containing protein			C1707_RS05365	597	198	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1124465	1125661	+							C1707_RS05370	1197		old_locus_tag=C1707_05360
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1124465	1125661	+	WP_101715259.1	WP_101715259.1		CoA transferase			C1707_RS05370	1197	398	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1125803	1126855	-							C1707_RS05375	1053		old_locus_tag=C1707_05365
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1125803	1126855	-	WP_101715258.1	WP_101715258.1		aldo/keto reductase			C1707_RS05375	1053	350	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1127052	1127798	+							C1707_RS05380	747		old_locus_tag=C1707_05370
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1127052	1127798	+	WP_101715257.1	WP_101715257.1		Bax inhibitor-1/YccA family protein			C1707_RS05380	747	248	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1127873	1128202	-							C1707_RS05385	330		old_locus_tag=C1707_05375
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1127873	1128202	-	WP_101715256.1	WP_101715256.1		DUF2794 domain-containing protein			C1707_RS05385	330	109	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1128977	1129687	-							C1707_RS05390	711		old_locus_tag=C1707_05380
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1128977	1129687	-	WP_101715254.1	WP_101715254.1		DUF1223 domain-containing protein			C1707_RS05390	711	236	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1129871	1132558	-					acnA		C1707_RS05395	2688		old_locus_tag=C1707_05385
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1129871	1132558	-	WP_101715253.1	WP_101715253.1		aconitate hydratase AcnA	acnA		C1707_RS05395	2688	895	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1132740	1133357	+					ccmA		C1707_RS05400	618		old_locus_tag=C1707_05390
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1132740	1133357	+	WP_101715252.1	WP_101715252.1		heme ABC exporter ATP-binding protein CcmA	ccmA		C1707_RS05400	618	205	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1133354	1134019	+					ccmB		C1707_RS05405	666		old_locus_tag=C1707_05395
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1133354	1134019	+	WP_101715251.1	WP_101715251.1		heme exporter protein CcmB	ccmB		C1707_RS05405	666	221	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1134161	1135285	+							C1707_RS05410	1125		old_locus_tag=C1707_05400
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1134161	1135285	+	WP_101715250.1	WP_101715250.1		HlyD family secretion protein			C1707_RS05410	1125	374	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1135298	1136893	+							C1707_RS05415	1596		old_locus_tag=C1707_05405
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1135298	1136893	+	WP_101715249.1	WP_101715249.1		DHA2 family efflux MFS transporter permease subunit			C1707_RS05415	1596	531	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1136893	1137501	+							C1707_RS05420	609		old_locus_tag=C1707_05410
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1136893	1137501	+	WP_101715248.1	WP_101715248.1		TetR/AcrR family transcriptional regulator			C1707_RS05420	609	202	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1137585	1138400	-							C1707_RS05425	816		old_locus_tag=C1707_05415
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1137585	1138400	-	WP_101715247.1	WP_101715247.1		enoyl-ACP reductase			C1707_RS05425	816	271	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1138487	1139701	-					fabB		C1707_RS05430	1215		old_locus_tag=C1707_05420
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1138487	1139701	-	WP_101715246.1	WP_101715246.1		beta-ketoacyl-ACP synthase I	fabB		C1707_RS05430	1215	404	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1139773	1140288	-					fabA		C1707_RS05435	516		old_locus_tag=C1707_05425
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1139773	1140288	-	WP_058348531.1	WP_058348531.1		3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabA	fabA		C1707_RS05435	516	171	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1140375	1140914	-							C1707_RS05440	540		old_locus_tag=C1707_05430
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1140375	1140914	-	WP_101715245.1	WP_101715245.1		SH3 domain-containing protein			C1707_RS05440	540	179	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1140988	1141974	+							C1707_RS05445	987		old_locus_tag=C1707_05435
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1140988	1141974	+	WP_101715244.1	WP_101715244.1		D-glycerate dehydrogenase			C1707_RS05445	987	328	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1142091	1144157	+							C1707_RS05450	2067		old_locus_tag=C1707_05440
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1142091	1144157	+	WP_123170720.1	WP_123170720.1		S9 family peptidase			C1707_RS05450	2067	688	
gene	pseudogene	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1144282	1145795	-							C1707_RS05455	1514		pseudo;old_locus_tag=C1707_05445
CDS	without_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1144282	1145795	-				acetyl-CoA hydrolase/transferase family protein			C1707_RS05455	1514		pseudo
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1145927	1146664	-							C1707_RS05460	738		old_locus_tag=C1707_05450
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1145927	1146664	-	WP_164467287.1	WP_164467287.1		HesA/MoeB/ThiF family protein			C1707_RS05460	738	245	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1146670	1147269	+					hslV		C1707_RS05465	600		old_locus_tag=C1707_05455
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1146670	1147269	+	WP_161934963.1	WP_161934963.1		ATP-dependent protease subunit HslV	hslV		C1707_RS05465	600	199	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1147467	1148306	+							C1707_RS05470	840		old_locus_tag=C1707_05460
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1147467	1148306	+	WP_101715240.1	WP_101715240.1		DUF4440 domain-containing protein			C1707_RS05470	840	279	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1148303	1149598	+					hslU		C1707_RS05475	1296		old_locus_tag=C1707_05465
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1148303	1149598	+	WP_101715239.1	WP_101715239.1		ATP-dependent protease ATPase subunit HslU	hslU		C1707_RS05475	1296	431	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1150757	1153270	+							C1707_RS05480	2514		old_locus_tag=C1707_05470
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1150757	1153270	+	WP_101715238.1	WP_101715238.1		DNA translocase FtsK			C1707_RS05480	2514	837	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1153536	1153814	-							C1707_RS05485	279		old_locus_tag=C1707_05475
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	1153536	1153814	-	WP_101715237.1	WP_101715237.1		hypothetical protein			C1707_RS05485	279	92	
